ticket_id,client_id,technician_id,category,priority,opened_at,closed_at,status,summary
14111,26,2,Hardware,Medium,2026-02-27 14:21:29,2026-02-28 07:09:39,Closed,Replace failing SSD
14112,33,2,Security,Low,2026-02-21 09:01:42,2026-02-23 12:25:34,Closed,Phishing email reported
14113,24,6,Software,Low,2026-02-23 07:37:59,2026-02-25 19:47:08,Closed,Update failed to install
14114,39,7,Software,Medium,2026-02-15 09:08:45,2026-02-16 04:03:02,Closed,Excel crashes on open
14115,10,6,Accounts,High,2026-02-07 16:14:49,2026-02-07 23:22:23,Closed,Terminated user offboarding
14116,25,4,Hardware,Critical,2026-02-22 12:58:07,2026-02-22 13:32:05,Closed,Laptop will not power on
14117,40,7,Software,Medium,2026-02-08 11:17:26,2026-02-08 19:45:07,Closed,PDF reader missing
14118,34,4,Software,Low,2026-02-04 08:42:35,2026-02-04 23:40:52,Closed,Update failed to install
14119,8,4,Hardware,High,2026-02-10 11:43:42,2026-02-11 00:22:14,Closed,Replace failing SSD
14120,29,2,Hardware,Medium,2026-02-20 07:57:56,2026-02-20 17:53:57,Closed,Docking station not detected
14121,20,8,Hardware,Critical,2026-02-07 17:31:37,2026-02-08 03:43:40,Closed,Laptop will not power on
14122,36,5,Hardware,Low,2026-02-25 13:59:26,2026-03-03 15:01:09,Closed,Monitor flickers after sleep
14123,25,4,Network,Low,2026-02-22 08:51:52,2026-02-23 21:18:04,Closed,Switch port down
14124,29,8,Security,Low,2026-02-12 16:07:13,2026-02-14 03:24:54,Closed,Firewall rule review
14125,17,5,Software,Medium,2026-02-17 12:37:03,2026-02-18 00:12:58,Closed,Browser extension breaks portal
14126,20,5,Hardware,Low,2026-02-24 16:10:53,2026-02-26 17:46:01,Closed,Keyboard keys unresponsive
14127,11,1,Hardware,Low,2026-02-11 17:08:40,2026-02-18 16:28:25,Closed,Monitor flickers after sleep
14128,14,6,Security,Low,2026-02-20 11:21:51,2026-02-22 19:52:06,Closed,USB device policy violation
14129,20,7,Software,Medium,2026-02-19 16:12:02,2026-02-21 11:39:33,Closed,PDF reader missing
14130,36,8,Hardware,High,2026-02-23 07:43:17,2026-02-23 13:00:13,Closed,Docking station not detected
14131,15,7,Software,Medium,2026-02-12 16:27:50,2026-02-15 01:38:40,Closed,Browser extension breaks portal
14132,36,3,Security,Low,2026-02-20 13:01:39,2026-02-21 04:48:57,Closed,USB device policy violation
14133,9,7,Accounts,Low,2026-02-05 15:55:33,2026-02-06 12:26:54,Closed,New hire account setup
14134,31,3,Security,Medium,2026-02-02 10:02:18,2026-02-04 19:09:29,Closed,Firewall rule review
14135,40,8,Security,Medium,2026-02-07 13:02:16,2026-02-07 20:44:41,Closed,USB device policy violation
14136,12,7,Accounts,Medium,2026-02-02 15:44:43,2026-02-03 04:54:09,Closed,Group membership change
14137,15,1,Network,Medium,2026-02-11 15:34:23,2026-02-11 23:44:22,Closed,Slow file share access
14138,23,4,Security,High,2026-02-09 07:54:45,2026-02-09 12:29:51,Closed,Malware quarantine review
14139,31,2,Network,Low,2026-02-28 13:04:10,2026-03-01 02:43:16,Closed,DNS resolution failing
14140,21,1,Network,Critical,2026-02-27 12:13:36,2026-02-27 13:48:05,Closed,Switch port down
14141,17,3,Network,High,2026-02-26 15:04:27,2026-02-26 21:43:56,Closed,Switch port down
14142,40,1,Security,Medium,2026-02-15 12:54:05,2026-02-16 04:52:56,Closed,Malware quarantine review
14143,35,1,Security,Medium,2026-02-15 08:49:35,2026-02-15 13:32:44,Closed,Firewall rule review
14144,3,2,Software,Low,2026-02-25 16:57:04,2026-02-25 19:20:32,Closed,Update failed to install
14145,22,1,Hardware,Low,2026-02-04 16:30:01,2026-02-04 20:37:32,Closed,Monitor flickers after sleep
14146,10,1,Hardware,Medium,2026-02-07 16:32:44,2026-02-07 18:50:53,Closed,Docking station not detected
14147,17,3,Hardware,Medium,2026-02-27 07:11:08,2026-02-27 12:00:59,Closed,Monitor flickers after sleep
14148,27,8,Hardware,Low,2026-02-17 18:18:20,2026-02-28 01:15:47,Closed,Keyboard keys unresponsive
14149,14,6,Network,Low,2026-02-21 07:02:31,2026-02-22 06:30:46,Closed,Slow file share access
14150,18,7,Security,Medium,2026-02-20 08:38:39,2026-02-20 19:39:22,Closed,Phishing email reported
14151,10,5,Software,High,2026-02-26 12:37:32,2026-02-26 16:05:24,Closed,Email client stuck offline
14152,33,4,Security,Low,2026-02-08 08:30:44,2026-02-11 15:42:43,Closed,USB device policy violation
14153,36,4,Hardware,High,2026-02-19 16:14:17,2026-02-20 02:01:50,Closed,Keyboard keys unresponsive
14154,33,8,Software,High,2026-02-27 08:05:56,2026-02-27 16:04:42,Closed,License activation error
14155,15,5,Software,Medium,2026-02-05 18:09:54,2026-02-05 20:32:07,Closed,Browser extension breaks portal
14156,15,2,Hardware,Low,2026-02-24 12:17:08,2026-02-25 06:05:55,Closed,Keyboard keys unresponsive
14157,35,4,Software,High,2026-02-07 12:00:23,2026-02-08 13:25:37,Closed,PDF reader missing
14158,18,5,Security,High,2026-02-10 11:07:48,2026-02-10 23:19:31,Closed,Phishing email reported
14159,16,1,Security,Medium,2026-02-03 11:41:32,2026-02-05 04:40:51,Closed,Firewall rule review
14160,38,7,Software,High,2026-02-14 16:23:47,2026-02-14 18:29:19,Closed,Excel crashes on open
14161,3,4,Security,Low,2026-02-10 08:25:12,2026-02-10 13:17:12,Closed,Firewall rule review
14162,13,6,Network,Medium,2026-02-27 16:27:32,2026-03-02 21:50:19,Closed,Switch port down
14163,9,7,Security,Low,2026-02-16 10:51:42,2026-02-19 06:21:14,Closed,Firewall rule review
14164,32,5,Software,Low,2026-02-10 07:26:03,2026-02-13 09:04:55,Closed,Update failed to install
14165,37,3,Security,Low,2026-02-14 09:49:02,2026-02-14 19:24:07,Closed,USB device policy violation
14166,28,6,Security,Medium,2026-02-14 17:49:15,2026-02-15 10:12:19,Closed,Firewall rule review
14167,21,4,Network,High,2026-02-23 16:21:28,2026-02-23 19:10:16,Closed,Wi-Fi drops in back office
14168,22,7,Hardware,Medium,2026-02-03 16:30:39,2026-02-05 01:21:16,Closed,Docking station not detected
14169,33,7,Software,High,2026-02-21 17:38:21,2026-02-21 22:09:00,Closed,Update failed to install
14170,11,5,Network,Low,2026-02-21 08:14:27,2026-02-22 17:13:57,Closed,Slow file share access
14171,25,7,Security,High,2026-02-27 12:50:03,2026-02-27 13:49:10,Closed,Firewall rule review
14172,40,7,Hardware,Medium,2026-02-27 17:29:34,2026-02-28 13:25:49,Closed,Monitor flickers after sleep
14173,12,1,Network,Medium,2026-02-25 07:58:08,2026-02-25 21:20:49,Closed,Slow file share access
14174,12,6,Accounts,Medium,2026-02-21 13:05:01,2026-02-21 21:31:47,Closed,Shared mailbox access
14175,30,3,Network,Low,2026-02-01 08:25:39,2026-02-06 13:26:20,Closed,Switch port down
14176,3,8,Hardware,Low,2026-02-18 09:50:00,2026-02-19 05:08:56,Closed,Keyboard keys unresponsive
14177,28,2,Security,Critical,2026-02-13 15:41:25,2026-02-13 16:32:58,Closed,Malware quarantine review
14178,35,8,Hardware,Low,2026-02-14 08:20:45,2026-02-17 06:50:43,Closed,Docking station not detected
14179,36,8,Software,Low,2026-02-26 09:56:35,2026-03-01 16:20:29,Closed,License activation error
14180,9,2,Security,Low,2026-02-26 17:29:50,2026-03-03 11:07:10,Closed,Phishing email reported
14181,34,3,Software,High,2026-02-16 16:26:36,2026-02-17 13:20:55,Closed,PDF reader missing
14182,11,8,Network,Medium,2026-02-02 18:35:48,2026-02-04 05:13:24,Closed,Wi-Fi drops in back office
14183,23,8,Hardware,High,2026-02-10 10:52:43,2026-02-11 04:29:51,Closed,Monitor flickers after sleep
14184,40,4,Software,Critical,2026-02-12 09:24:35,2026-02-12 09:48:58,Closed,Excel crashes on open
14185,32,3,Security,High,2026-02-15 09:16:02,2026-02-16 01:49:54,Closed,Password reset after compromise
14186,30,7,Security,Medium,2026-02-11 09:20:18,2026-02-11 15:40:08,Closed,Firewall rule review
14187,38,4,Accounts,Medium,2026-02-12 12:50:56,2026-02-13 22:54:41,Closed,Terminated user offboarding
14188,18,3,Hardware,High,2026-02-09 13:58:38,2026-02-09 21:35:29,Closed,Monitor flickers after sleep
14189,12,3,Software,Critical,2026-02-26 15:42:43,2026-02-27 02:33:37,Closed,PDF reader missing
14190,26,7,Software,Low,2026-02-02 08:52:15,2026-02-03 02:37:28,Closed,Email client stuck offline
14191,38,8,Hardware,Low,2026-02-18 10:41:29,2026-02-22 20:50:33,Closed,Printer jams on every job
14192,16,8,Hardware,Low,2026-02-10 12:51:34,2026-02-15 06:02:10,Closed,Replace failing SSD
14193,15,8,Hardware,Medium,2026-02-05 15:32:29,2026-02-07 02:03:25,Closed,Replace failing SSD
14194,22,8,Security,Medium,2026-02-23 15:02:58,2026-02-24 03:17:53,Closed,Suspicious login alert
14195,8,8,Security,Low,2026-02-05 09:57:50,2026-02-05 20:22:59,Closed,USB device policy violation
14196,18,1,Software,Medium,2026-02-16 14:46:39,2026-02-16 16:50:59,Closed,Update failed to install
14197,18,6,Hardware,Medium,2026-02-07 09:29:22,2026-02-07 11:32:27,Closed,Laptop will not power on
14198,6,3,Security,Medium,2026-02-01 09:37:30,2026-02-01 12:28:29,Closed,USB device policy violation
14199,25,1,Security,Medium,2026-02-17 09:15:48,2026-02-18 07:31:04,Closed,Malware quarantine review
14200,7,4,Hardware,High,2026-02-22 10:46:29,2026-02-22 12:50:14,Closed,Printer jams on every job
14201,9,5,Accounts,Medium,2026-02-06 08:15:57,2026-02-06 19:10:51,Closed,MFA device replacement
14202,22,7,Security,Low,2026-02-09 16:21:07,2026-02-11 12:45:05,Closed,Firewall rule review
14203,13,1,Hardware,Low,2026-02-21 16:53:32,2026-02-21 23:46:59,Closed,Laptop will not power on
14204,31,4,Security,High,2026-02-05 14:29:23,2026-02-05 22:13:03,Closed,Phishing email reported
14205,39,3,Security,Low,2026-02-17 15:27:37,2026-02-18 23:16:05,Closed,Malware quarantine review
14206,8,4,Security,Medium,2026-02-10 09:14:20,2026-02-12 15:51:46,Closed,Suspicious login alert
14207,27,7,Hardware,Critical,2026-02-03 18:14:59,2026-02-03 18:17:28,Closed,Printer jams on every job
14208,18,6,Security,Medium,2026-02-26 18:24:18,2026-02-28 14:29:04,Closed,USB device policy violation
14209,28,3,Security,Low,2026-02-08 11:15:20,2026-02-08 14:46:52,Closed,USB device policy violation
14210,26,8,Network,Low,2026-02-24 15:39:34,2026-02-25 20:04:14,Closed,Wi-Fi drops in back office
14211,37,1,Security,Low,2026-02-19 07:09:02,2026-02-20 00:29:22,Closed,Suspicious login alert
14212,7,8,Hardware,Low,2026-02-24 12:13:23,2026-02-26 07:49:53,Closed,Docking station not detected
14213,36,2,Security,Medium,2026-02-14 07:38:03,2026-02-15 18:43:59,Closed,Firewall rule review
14214,26,8,Hardware,High,2026-02-06 18:52:48,2026-02-07 03:16:52,Closed,Monitor flickers after sleep
14215,29,6,Hardware,Low,2026-02-03 18:02:21,2026-02-06 09:02:43,Closed,Monitor flickers after sleep
14216,36,2,Software,Critical,2026-02-22 08:52:23,2026-02-22 09:00:52,Closed,PDF reader missing
14217,35,8,Security,High,2026-02-28 11:45:01,2026-02-28 22:39:36,Closed,Phishing email reported
14218,34,7,Network,Low,2026-02-13 13:17:47,2026-02-13 22:16:59,Closed,VPN will not connect
14219,12,5,Security,Medium,2026-02-15 10:27:59,2026-02-17 00:52:55,Closed,Suspicious login alert
14220,28,7,Security,Low,2026-02-03 17:35:01,2026-02-04 02:35:47,Closed,Password reset after compromise
14221,10,5,Security,Medium,2026-02-18 16:49:58,2026-02-18 20:56:20,Closed,USB device policy violation
14222,5,1,Accounts,Low,2026-02-05 13:56:09,2026-02-06 15:13:20,Closed,Group membership change
14223,2,4,Security,Medium,2026-02-10 08:47:08,2026-02-11 03:42:23,Closed,USB device policy violation
14224,13,5,Network,Low,2026-02-22 15:29:19,2026-02-23 11:08:44,Closed,VPN will not connect
14225,27,8,Hardware,Low,2026-02-11 07:19:20,2026-02-14 11:51:17,Closed,Keyboard keys unresponsive
14226,14,7,Accounts,Medium,2026-02-05 10:56:26,2026-02-08 06:51:58,Closed,Group membership change
14227,37,8,Hardware,High,2026-02-13 07:02:48,2026-02-13 19:34:43,Closed,Laptop will not power on
14228,33,4,Software,Medium,2026-02-21 10:43:21,2026-02-21 11:31:23,Closed,Email client stuck offline
14229,38,3,Software,High,2026-02-03 14:52:20,2026-02-04 02:56:44,Closed,Browser extension breaks portal
14230,36,4,Security,Medium,2026-02-24 13:44:09,2026-02-24 15:09:39,Closed,Password reset after compromise
14231,34,5,Hardware,Medium,2026-02-23 13:35:55,2026-02-24 09:33:02,Closed,Docking station not detected
14232,13,8,Software,Critical,2026-02-18 11:53:09,2026-02-18 17:43:34,Closed,Email client stuck offline
14233,31,4,Network,Low,2026-02-09 18:07:57,2026-02-10 02:12:52,Closed,Wi-Fi drops in back office
14234,23,8,Security,Medium,2026-02-22 09:45:06,2026-02-22 18:56:25,Closed,Phishing email reported
14235,20,5,Accounts,Medium,2026-02-19 18:42:11,2026-02-20 04:31:23,Closed,Group membership change
14236,10,7,Accounts,High,2026-02-17 14:44:56,2026-02-17 22:29:20,Closed,New hire account setup
14237,26,4,Accounts,High,2026-02-27 15:07:33,2026-02-28 07:22:31,Closed,Group membership change
14238,25,5,Security,Medium,2026-02-06 12:30:03,2026-02-06 13:36:52,Closed,Firewall rule review
14239,15,2,Security,High,2026-02-13 11:31:34,2026-02-13 20:18:30,Closed,USB device policy violation
14240,12,5,Network,Low,2026-02-20 12:35:03,2026-02-27 14:51:25,Closed,Slow file share access
14241,35,7,Security,Medium,2026-02-16 08:05:35,2026-02-17 12:19:54,Closed,Password reset after compromise
14242,37,2,Security,Medium,2026-02-19 08:46:58,2026-02-19 12:32:50,Closed,Malware quarantine review
14243,25,2,Software,Low,2026-02-22 12:39:19,2026-02-28 07:53:41,Closed,PDF reader missing
14244,10,2,Network,Low,2026-02-14 16:42:01,2026-02-15 13:14:35,Closed,VPN will not connect
14245,23,6,Network,Low,2026-02-15 13:10:13,2026-02-16 02:54:30,Closed,Guest network open to staff VLAN
14246,17,4,Security,Medium,2026-02-05 13:42:10,2026-02-05 18:32:47,Closed,Password reset after compromise
14247,30,2,Security,Low,2026-02-21 11:25:08,2026-02-25 11:21:40,Closed,Suspicious login alert
14248,31,4,Software,High,2026-02-24 18:39:36,2026-02-25 20:56:51,Closed,License activation error
14249,2,1,Security,Medium,2026-02-22 15:07:10,2026-02-23 06:00:35,Closed,Suspicious login alert
14250,24,5,Hardware,Medium,2026-02-23 16:20:33,2026-02-23 22:40:10,Closed,Keyboard keys unresponsive
14251,10,8,Network,Medium,2026-02-08 17:20:29,2026-02-09 00:18:32,Closed,VPN will not connect
14252,37,2,Security,Low,2026-02-13 17:18:12,2026-02-19 19:40:28,Closed,USB device policy violation
14253,6,4,Accounts,Medium,2026-02-24 13:11:10,2026-02-26 05:10:47,Closed,Group membership change
14254,20,5,Security,Medium,2026-02-22 11:02:56,2026-02-22 21:32:26,Closed,Password reset after compromise
14255,11,3,Hardware,High,2026-02-19 18:26:38,2026-02-20 01:55:49,Closed,Replace failing SSD
14256,24,3,Security,Low,2026-02-27 08:22:46,2026-03-02 10:07:39,Closed,Phishing email reported
14257,9,6,Hardware,High,2026-02-25 12:17:08,2026-02-25 22:04:51,Closed,Replace failing SSD
14258,5,5,Network,Medium,2026-02-28 11:11:54,2026-03-01 23:13:33,Closed,Switch port down
14259,19,2,Hardware,Low,2026-02-02 08:01:13,2026-02-12 10:02:46,Closed,Keyboard keys unresponsive
14260,4,1,Network,Low,2026-02-28 10:23:31,2026-02-28 15:43:06,Closed,Switch port down
14261,12,4,Software,Medium,2026-02-11 09:01:07,2026-02-11 23:56:02,Closed,License activation error
14262,29,2,Network,Medium,2026-02-25 12:07:06,2026-02-25 15:42:43,Closed,VPN will not connect
14263,25,4,Security,Medium,2026-02-02 13:41:59,2026-02-02 21:11:20,Closed,Firewall rule review
14264,5,2,Hardware,High,2026-02-10 08:40:26,2026-02-10 08:53:23,Closed,Monitor flickers after sleep
14265,16,2,Security,Low,2026-02-02 16:26:45,2026-02-03 07:05:40,Closed,Password reset after compromise
14266,1,8,Software,Medium,2026-02-16 16:20:47,2026-02-17 11:00:34,Closed,Email client stuck offline
14267,5,2,Security,Medium,2026-02-18 18:30:01,2026-02-18 23:17:54,Closed,Password reset after compromise
14268,18,6,Network,Medium,2026-02-28 08:21:49,2026-02-28 13:23:10,Closed,Slow file share access
14269,7,1,Network,Low,2026-02-19 15:43:40,2026-02-19 19:23:04,Closed,Slow file share access
14270,18,4,Network,Medium,2026-02-06 14:05:49,2026-02-07 14:41:43,Closed,Guest network open to staff VLAN
14271,25,5,Hardware,Medium,2026-02-26 10:30:19,2026-02-26 19:44:00,Closed,Printer jams on every job
14272,5,8,Hardware,Critical,2026-02-16 15:14:29,2026-02-16 20:44:25,Closed,Laptop will not power on
14273,19,6,Hardware,Medium,2026-02-07 17:15:26,2026-02-09 00:08:56,Closed,Docking station not detected
14274,22,6,Security,Low,2026-02-13 14:43:19,2026-02-17 16:33:34,Closed,Suspicious login alert
14275,34,1,Software,Low,2026-02-23 14:04:57,2026-02-24 19:53:16,Closed,License activation error
14276,24,6,Network,High,2026-02-25 14:46:08,2026-02-25 18:59:30,Closed,Slow file share access
14277,9,8,Hardware,Medium,2026-02-04 11:28:30,2026-02-05 15:12:38,Closed,Printer jams on every job
14278,19,5,Software,High,2026-02-28 14:50:04,2026-02-28 19:18:17,Closed,Email client stuck offline
14279,33,5,Hardware,High,2026-02-25 10:41:39,2026-02-25 17:09:55,Closed,Monitor flickers after sleep
14280,1,4,Software,Low,2026-02-18 12:38:32,2026-02-18 23:59:18,Closed,Email client stuck offline
14281,17,7,Hardware,Medium,2026-02-22 13:04:25,2026-02-23 22:18:57,Closed,Laptop will not power on
14282,26,5,Software,Medium,2026-02-02 16:43:24,2026-02-03 06:27:12,Closed,Update failed to install
14283,33,2,Security,Medium,2026-02-02 12:28:54,2026-02-02 16:42:16,Closed,Password reset after compromise
14284,40,7,Hardware,Low,2026-02-23 11:44:30,2026-02-25 09:22:00,Closed,Docking station not detected
14285,27,3,Software,Low,2026-02-05 08:33:17,2026-02-06 03:23:11,Closed,License activation error
14286,34,6,Hardware,Medium,2026-02-04 16:30:14,2026-02-04 18:22:27,Closed,Docking station not detected
14287,40,8,Security,Medium,2026-02-16 11:21:23,2026-02-16 12:18:50,Closed,Suspicious login alert
14288,22,4,Software,Low,2026-02-04 17:28:37,2026-02-06 10:14:29,Closed,Excel crashes on open
14289,12,5,Security,High,2026-02-19 15:19:11,2026-02-19 17:07:46,Closed,Password reset after compromise
14290,26,2,Hardware,Low,2026-02-23 08:31:33,2026-03-01 22:09:23,Closed,Monitor flickers after sleep
14291,6,5,Security,Low,2026-02-16 10:38:04,2026-02-18 12:02:47,Closed,Password reset after compromise
14292,23,7,Hardware,Medium,2026-02-21 09:48:54,2026-02-21 18:06:41,Closed,Replace failing SSD
14293,17,4,Software,High,2026-02-01 13:53:04,2026-02-01 16:59:37,Closed,Update failed to install
14294,28,3,Network,Low,2026-02-17 08:42:15,2026-02-17 16:18:33,Closed,Switch port down
14295,1,5,Hardware,Medium,2026-02-03 07:07:57,2026-02-03 23:22:20,Closed,Keyboard keys unresponsive
14296,21,3,Security,Medium,2026-02-28 07:49:34,2026-02-28 12:52:35,Closed,Password reset after compromise
14297,27,2,Network,Low,2026-02-25 17:22:42,2026-02-27 15:27:10,Closed,Slow file share access
14298,25,4,Hardware,Low,2026-02-14 11:35:12,2026-02-19 08:34:46,Closed,Keyboard keys unresponsive
14299,25,1,Hardware,Medium,2026-02-18 18:24:22,2026-02-19 17:14:02,Closed,Docking station not detected
14300,4,3,Hardware,Medium,2026-02-07 18:46:13,2026-02-10 13:58:31,Closed,Replace failing SSD
14301,20,3,Security,Critical,2026-02-23 16:08:53,2026-02-23 19:47:37,Closed,USB device policy violation
14302,35,6,Network,Medium,2026-02-21 09:01:09,2026-02-23 20:44:32,Closed,Switch port down
14303,26,3,Accounts,Medium,2026-02-14 12:40:28,2026-02-14 15:40:22,Closed,New hire account setup
14304,14,1,Software,Low,2026-02-13 07:27:54,2026-02-17 02:18:16,Closed,License activation error
14305,1,8,Accounts,Low,2026-02-25 12:36:26,2026-02-25 18:25:28,Closed,Terminated user offboarding
14306,11,3,Hardware,Medium,2026-02-28 11:16:08,2026-03-01 21:11:28,Closed,Docking station not detected
14307,30,4,Software,Medium,2026-02-15 08:46:09,2026-02-16 19:42:33,Closed,Browser extension breaks portal
14308,39,4,Network,Low,2026-02-21 17:45:15,2026-02-21 18:38:29,Closed,Slow file share access
14309,17,8,Hardware,Medium,2026-02-23 11:29:18,2026-02-24 19:25:08,Closed,Printer jams on every job
14310,31,1,Software,Low,2026-02-03 15:00:22,2026-02-03 17:12:49,Closed,PDF reader missing
14311,34,4,Accounts,High,2026-02-25 12:24:02,2026-02-25 14:31:43,Closed,MFA device replacement
14312,38,5,Software,High,2026-02-02 14:44:20,2026-02-02 21:16:07,Closed,License activation error
14313,12,4,Security,Low,2026-02-21 11:02:36,2026-02-26 03:17:06,Closed,Suspicious login alert
14314,11,1,Security,Low,2026-02-23 09:44:11,2026-02-23 20:58:06,Closed,Phishing email reported
14315,30,4,Security,Critical,2026-02-22 15:30:26,2026-02-22 22:33:42,Closed,Suspicious login alert
14316,36,8,Network,Medium,2026-02-25 09:58:24,2026-02-26 10:44:47,Closed,Switch port down
14317,21,5,Security,Low,2026-02-02 16:23:27,2026-02-04 11:07:37,Closed,USB device policy violation
14318,29,1,Network,High,2026-02-07 15:57:03,2026-02-07 19:31:46,Closed,Wi-Fi drops in back office
14319,16,6,Software,Medium,2026-02-23 14:48:05,2026-02-24 16:25:55,Closed,PDF reader missing
14320,27,1,Security,Medium,2026-02-21 12:03:38,2026-02-24 01:00:54,Closed,Suspicious login alert
14321,21,6,Security,Low,2026-02-15 17:27:38,2026-02-16 13:35:39,Closed,Password reset after compromise
14322,4,1,Hardware,High,2026-02-23 13:27:29,2026-02-23 17:18:37,Closed,Laptop will not power on
14323,10,5,Network,Medium,2026-02-17 09:59:50,2026-02-18 17:35:12,Closed,Switch port down
14324,30,6,Security,High,2026-02-09 11:17:26,2026-02-09 13:16:53,Closed,Firewall rule review
14325,2,4,Security,Medium,2026-02-11 11:28:14,2026-02-12 21:14:04,Closed,Suspicious login alert
14326,31,6,Hardware,Low,2026-02-09 15:10:25,2026-02-10 06:26:15,Closed,Printer jams on every job
14327,2,5,Hardware,Low,2026-02-07 18:15:21,2026-02-08 19:42:14,Closed,Laptop will not power on
14328,30,4,Software,Medium,2026-02-14 17:30:53,2026-02-15 02:51:11,Closed,License activation error
14329,34,4,Network,Low,2026-02-17 14:19:34,2026-02-17 15:50:36,Closed,Wi-Fi drops in back office
14330,6,7,Software,Low,2026-02-27 14:58:58,2026-02-28 10:54:11,Closed,Excel crashes on open
14331,30,6,Security,Low,2026-02-24 17:44:34,2026-03-02 19:15:22,Closed,Suspicious login alert
14332,26,5,Security,Medium,2026-02-09 17:10:40,2026-02-10 03:17:17,Closed,Firewall rule review
14333,19,4,Hardware,Medium,2026-02-25 08:10:48,2026-02-27 01:46:21,Closed,Keyboard keys unresponsive
14334,12,5,Security,Low,2026-02-20 16:45:50,2026-02-20 17:54:14,Closed,Firewall rule review
14335,27,5,Security,Critical,2026-02-06 17:51:12,2026-02-06 21:29:06,Closed,Malware quarantine review
14336,9,8,Security,High,2026-02-19 11:01:12,2026-02-19 13:23:59,Closed,Malware quarantine review
14337,26,8,Hardware,Low,2026-02-04 14:34:34,2026-02-05 20:20:28,Closed,Keyboard keys unresponsive
14338,20,4,Accounts,Critical,2026-02-21 09:20:23,2026-02-21 09:44:35,Closed,New hire account setup
14339,30,1,Software,Low,2026-02-18 15:10:52,2026-02-18 20:57:56,Closed,License activation error
14340,17,8,Network,Medium,2026-02-23 13:17:40,2026-02-24 02:36:55,Closed,Guest network open to staff VLAN
14341,32,4,Software,Medium,2026-02-20 18:52:50,2026-02-21 04:43:38,Closed,Browser extension breaks portal
14342,12,8,Network,Medium,2026-02-24 17:25:20,2026-02-25 06:13:19,Closed,Switch port down
14343,4,1,Accounts,High,2026-02-22 13:30:29,2026-02-22 23:51:48,Closed,Group membership change
14344,29,2,Security,Low,2026-02-21 10:36:02,2026-02-27 04:19:55,Closed,Phishing email reported
14345,23,3,Security,High,2026-02-18 12:10:12,2026-02-18 16:01:09,Closed,Malware quarantine review
14346,11,8,Software,Low,2026-02-13 11:12:30,2026-02-17 14:07:54,Closed,PDF reader missing
14347,4,2,Accounts,Medium,2026-02-18 12:25:30,2026-02-18 13:15:18,Closed,Group membership change
14348,22,3,Network,High,2026-02-28 12:53:17,2026-03-01 12:38:57,Closed,VPN will not connect
14349,17,1,Network,Medium,2026-02-08 15:09:25,2026-02-10 07:35:48,Closed,Wi-Fi drops in back office
14350,4,2,Security,High,2026-02-24 16:18:48,2026-02-25 04:39:08,Closed,Password reset after compromise
14351,15,2,Hardware,Low,2026-02-24 11:13:42,2026-02-25 15:15:50,Closed,Keyboard keys unresponsive
14352,34,4,Software,High,2026-02-05 10:22:17,2026-02-05 16:03:10,Closed,Update failed to install
14353,25,6,Network,Medium,2026-02-19 13:32:41,2026-02-19 18:00:57,Closed,Slow file share access
14354,24,6,Security,Medium,2026-02-01 08:23:34,2026-02-04 15:30:54,Closed,Phishing email reported
14355,15,8,Security,Medium,2026-02-08 11:22:02,2026-02-11 17:37:20,Closed,Password reset after compromise
14356,30,1,Accounts,Low,2026-02-13 16:54:47,2026-02-16 14:12:08,Closed,Password reset request
14357,18,1,Hardware,High,2026-02-05 14:00:41,2026-02-06 00:56:30,Closed,Replace failing SSD
14358,38,4,Software,Low,2026-02-01 11:54:40,2026-02-01 23:18:45,Closed,Excel crashes on open
14359,15,4,Hardware,Medium,2026-02-09 16:55:19,2026-02-10 05:41:17,Closed,Printer jams on every job
14360,27,4,Software,High,2026-02-10 12:06:06,2026-02-10 22:45:46,Closed,Update failed to install
14361,16,3,Hardware,Low,2026-02-02 07:05:04,2026-02-02 09:09:43,Closed,Laptop will not power on
14362,4,8,Security,High,2026-02-13 15:59:25,2026-02-13 23:29:05,Closed,Malware quarantine review
14363,31,1,Software,Medium,2026-02-25 12:11:45,2026-02-25 22:42:56,Closed,Excel crashes on open
14364,21,7,Software,Medium,2026-02-11 14:10:22,2026-02-13 14:24:12,Closed,Update failed to install
14365,20,2,Security,Medium,2026-02-24 14:50:51,2026-02-25 22:47:02,Closed,Firewall rule review
14366,34,4,Accounts,High,2026-02-22 13:25:06,2026-02-23 04:22:12,Closed,Group membership change
14367,17,5,Accounts,Low,2026-02-11 16:51:01,2026-02-13 05:16:28,Closed,Password reset request
14368,6,8,Network,High,2026-02-06 18:43:52,2026-02-07 04:15:47,Closed,DNS resolution failing
14369,3,4,Hardware,Medium,2026-02-07 14:36:34,2026-02-08 02:57:45,Closed,Monitor flickers after sleep
14370,15,4,Network,Low,2026-02-08 09:46:44,2026-02-11 04:36:55,Closed,Slow file share access
14371,17,2,Hardware,Medium,2026-02-21 07:30:20,2026-02-21 07:59:44,Closed,Monitor flickers after sleep
14372,18,4,Software,High,2026-02-05 10:05:08,2026-02-06 09:19:29,Closed,License activation error
14373,14,2,Network,Medium,2026-02-14 13:35:10,2026-02-15 09:25:09,Closed,VPN will not connect
14374,10,5,Software,High,2026-02-14 15:17:21,2026-02-15 03:38:39,Closed,Excel crashes on open
14375,6,5,Accounts,Low,2026-02-12 18:41:49,2026-02-13 15:59:21,Closed,Terminated user offboarding
